"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5T2fv4VNHJrIWoIstDJXnq","Hurry On Sundown","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","8","389213","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:5gcR6BvHcgbCZ7PBhMgcMA","Swimming Song","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","9","160866","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:3wjJoKGqhN7QHDK0Ds9Eds","Blue Driver","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","10","235000","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:68Xubv7rMrZMNDn6HSY67Q","Standing","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","11","219000","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:1D66GZeOlgQ8lmiJ0EH6Ev","I Must Be in a Good Place Now","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","12","270186","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:7H7QBgtOqn14KSnZRgCfh0","Sleep a Million Years","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","spotify:album:3Ng2cjNcG6wjX8L5MtnIzg","Thing of the Past","spotify:artist:7ACSlU8kTcQIbvpwLWze8E","Vetiver","2008-05-25","https://i.scdn.co/image/ab67616d0000b273a7d86585fe4e8dd39335a86f","1","3","174226","","false","0","","2018-02-04T14:29:21Z"
"spotify:track:1SzXOjGKe4Ae9eI0AXyOQT","Cosita Rica","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","1","276373","https://p.scdn.co/mp3-preview/222cb5a7197fb3e61a6934ac545a88a6b1d914a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2018-02-03T13:16:28Z"
"spotify:track:4MvZ76WfNDmkVeQKmqzkah","Fuego","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","2","276893","https://p.scdn.co/mp3-preview/ff00a066b2f87900f0af67b85ee5f0d197f60915?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","","2018-02-03T13:16:28Z"
"spotify:track:2wEXDoxFKkC2mTYUiYSbgU","Juana","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","4","208080","https://p.scdn.co/mp3-preview/a9e27d0417a7218f5624df909d8418a990216515?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","","2018-02-03T13:16:28Z"
"spotify:track:7uQlypg7tZiObEVSggH8Nk","Agua Sala","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","6","247746","https://p.scdn.co/mp3-preview/0a4ac96daeb0626b6da12dca92ac94420de5c856?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2018-02-03T13:16:28Z"
"spotify:track:7f08Jpiyj9yExIyWxDJaKw","La Niña Rica","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","7","210200","https://p.scdn.co/mp3-preview/4fa5ef497e69d9d144581f820012ab8263e64c7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2018-02-03T13:16:28Z"
"spotify:track:0kQKEpoFyzYZS2HxiM4347","Feelin'","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","8","234011","https://p.scdn.co/mp3-preview/f5e472e95f6918ec5373de2380f1667f92aa04bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-02-03T13:16:28Z"
"spotify:track:4sfp1WmX4kUVwWRXkWP0EF","Musica Accion","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","9","258693","https://p.scdn.co/mp3-preview/b98dbd15d43e0ef316690df2210e4563965be5f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","","2018-02-03T13:16:28Z"
"spotify:track:4m9z2KybbGV7FWfnnMC0Er","Pa' Ti","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","11","215029","https://p.scdn.co/mp3-preview/35fcf2e4dbb95d18e4a5f10414fe957a95369013?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","","2018-02-03T13:16:28Z"
"spotify:track:1LvdGVNonrZVybB9Zjps5K","Raza","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:7ffQTpHNmVmjwnU6c6Dpga","Estalla","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-10-21","https://i.scdn.co/image/ab67616d0000b273d85fe78646b9fd2a3da08ffa","1","12","236520","https://p.scdn.co/mp3-preview/b496082a2695558c0056e4b944fa42553a6f0518?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","","2018-02-03T13:16:28Z"
"spotify:track:7Dm3W7a8eWlzIyYbupCgPi","Caminito","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:4RXHiJfosza6sr4pPeD5jd","Vol. 1","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-08-01","https://i.scdn.co/image/ab67616d0000b273694f72ff792ebac4422a1e5f","1","1","218795","https://p.scdn.co/mp3-preview/248795493db477b7db27edd7b6dece94a0cd506e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2018-02-03T13:16:25Z"
"spotify:track:5qTorb3e4z6WHP6XNHsYnE","Huepaje","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:4RXHiJfosza6sr4pPeD5jd","Vol. 1","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-08-01","https://i.scdn.co/image/ab67616d0000b273694f72ff792ebac4422a1e5f","1","2","237466","https://p.scdn.co/mp3-preview/b73ca1b2ec3a5180bd0609a50b7d3e55e3589863?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2018-02-03T13:16:25Z"
"spotify:track:1EPgiMXKIS2OUXvvhnFTsd","Corinto","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:4RXHiJfosza6sr4pPeD5jd","Vol. 1","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-08-01","https://i.scdn.co/image/ab67616d0000b273694f72ff792ebac4422a1e5f","1","3","264357","https://p.scdn.co/mp3-preview/f10003cc6c555fd55c5e5b94c8f09c8b9ce49561?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","","2018-02-03T13:16:25Z"
"spotify:track:0whrXXAU0xVw2heZjN869t","Bomba","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:4RXHiJfosza6sr4pPeD5jd","Vol. 1","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-08-01","https://i.scdn.co/image/ab67616d0000b273694f72ff792ebac4422a1e5f","1","5","138779","https://p.scdn.co/mp3-preview/77f6b06016467848bcf16c2eca86cd6303193c1e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2018-02-03T13:16:25Z"
"spotify:track:4NIvGVsUidaiZ5YqxMs4oT","Ataole rmx.","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","spotify:album:4RXHiJfosza6sr4pPeD5jd","Vol. 1","spotify:artist:5n9bMYfz9qss2VOW89EVs2","Bomba Estéreo","2008-08-01","https://i.scdn.co/image/ab67616d0000b273694f72ff792ebac4422a1e5f","1","6","305308","https://p.scdn.co/mp3-preview/4ef6fa0881768fc5bea8c69ea4879de268ef32bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","","2018-02-03T13:16:25Z"
"spotify:track:1tlnbLn5v8dpWVndCwLOz0","¡Tra!","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","5","88546","","false","0","","2018-01-22T13:05:38Z"
"spotify:track:1ZRS8kxEf37fl0XOdMQROZ","Ruuaaa!","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","7","138480","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:16CLoOfF20cXO4i2YGinXd","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","9","149386","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:1Byg1d0wZunuIZI57bcyzT","Pornoman","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","18","157266","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:1G3FWV9vge13hxc826Gcll","Las Putas a la Pista","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","19","222226","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:2f3HgWSqyXrQuVKG6VlAs1","El Demonio del Sabor","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","1","216293","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:50YemNfBIpYR6sqWZJw9Ga","Metalera Sin Culo Con Unas Tetas Recerdas","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","2","241800","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:3kXgWiBDa1UJENjhEB1ovB","Mini-Tk Antropofágica","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","3","214506","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:6tsq5aoD7HAJ7EyOKSWc6S","Jimmy el Paletero Soyado","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","4","239320","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:5CZU1RKdRb0avmwlQAnp1b","Culo","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","6","107386","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:22Mm9wThJCosWqqevzKPfh","El Picó Monster","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","8","177360","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:5uXGelBn4xzVQugxIfQAbv","Salsa Prohibida","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","10","293426","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:72wwnNwcWQeqUAyThzfx0K","La Reflexión","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","11","226173","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:7u2emUut0flce62PcaUALH","Locademia de Perreo","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","12","165880","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:3RO5cC0uX71wRAujUCujkm","Los Tres Tenores de la Olla","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","13","194306","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:3U3bBUfrmohfCaYfbDgJmJ","Burundanga","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","14","206733","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:5YNE5JyPbaVZosHEckFFJJ","Angelito","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","15","203226","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:4JXTMJ2VmnBy5elYMzgXB1","El Reino de los Bastardos","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","16","212466","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:4dbaxJFGuEjCmqD8xrxMxa","La Casa del Compa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","17","219440","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:4Jh0WQKmJ7w4VcWjkhU41o","Party Zombie","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","20","254213","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:2ltapZtFwpkTihlFGibwFO","Abducción Alienígena","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","21","215093","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:4iUrcNRuSn7UGZuc97mlLI","Florentino Campesino Loco Chicharrón","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","spotify:album:6BStTyxpy5w1ElEyVqvDGf","Superputa","spotify:artist:5n4mCk6ZQoWaUHjicvR6vO","Compadres Recerdos","2015-12-07","https://i.scdn.co/image/ab67616d0000b273ad78c990b8e1c11198063957","1","22","200133","","true","0","","2018-01-22T13:05:38Z"
"spotify:track:3LSb38RxurVNj1HjznWVFJ","Plan Z - Original Mix","spotify:artist:3VU5J4ULlWHSoGcuSjhEqC","Julian Rhodes","spotify:album:2TKYBTh2xybOziJn2fue2F","Walking Dreams EP","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-12-18","https://i.scdn.co/image/ab67616d0000b27310b16ead796ca61d33208fbe","1","1","454057","https://p.scdn.co/mp3-preview/5d6e12a31f5c739b595fb1bcc77fe2009116e433?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","","2018-01-15T11:26:26Z"
"spotify:track:1BMJ5FjTmHTeAgmk4RUqvO","Everybody - Original Mix","spotify:artist:3VU5J4ULlWHSoGcuSjhEqC, spotify:artist:7w9aARHb2r9ppirwrFwjyT, spotify:artist:24KWguINSJY1Z17Trg5aeQ, spotify:artist:1NOOYq7u6qON2tnTxs05ts","Julian Rhodes, Andrei Noir, Jay Antonym, SN-DY","spotify:album:2TKYBTh2xybOziJn2fue2F","Walking Dreams EP","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-12-18","https://i.scdn.co/image/ab67616d0000b27310b16ead796ca61d33208fbe","1","2","522240","https://p.scdn.co/mp3-preview/9c613068f1309a6043fbf9023c29d6ab1499f146?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","","2018-01-15T11:26:26Z"
"spotify:track:4sdQTtIMO4ou14zp1j2ONA","Super Moon - Original Mix","spotify:artist:3VU5J4ULlWHSoGcuSjhEqC, spotify:artist:1NOOYq7u6qON2tnTxs05ts","Julian Rhodes, SN-DY","spotify:album:2TKYBTh2xybOziJn2fue2F","Walking Dreams EP","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-12-18","https://i.scdn.co/image/ab67616d0000b27310b16ead796ca61d33208fbe","1","3","472131","https://p.scdn.co/mp3-preview/ad4b60e0471a9ddf52b15acd253f326714ced76d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","","2018-01-15T11:26:26Z"
"spotify:track:7pamxApUs3CE8t7tKmUJ6Z","The Bird","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","1","217773","https://p.scdn.co/mp3-preview/6e49442ea41ece06096586d5400a227dc462780e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","","2017-12-10T18:17:38Z"
"spotify:track:25GlFJq5QNAXyVgJvCZ4Mf","Heart Don't Stand a Chance","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","2","312360","https://p.scdn.co/mp3-preview/a30d96e4b19c5b7d231f55ccbd8949c984a64a17?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","","2017-12-10T18:17:38Z"
"spotify:track:1UjyF6okUHhnVxaLV8ojsA","Am I Wrong (feat. ScHoolboy Q)","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","Anderson .Paak, ScHoolboy Q","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","6","253520","https://p.scdn.co/mp3-preview/303ec0c0ac9c4437142741cc32b0ad248c82ce3b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","","2017-12-10T18:17:38Z"
"spotify:track:6qlLDdFRpbXP1qgIKQawLc","Plague","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","1","295880","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:3tfSpBRpTwjrw4sUCV3d51","Kerosene","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","2","192000","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:6LBJdOPlLHaTD707vjJMzC","Wrath Of God","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","3","186626","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:5L8lIUj7bFacPdgYD3iUoJ","Affection","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","4","156706","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:6gxmWV8AtlJ10kkkGx6ug8","Pale Flesh","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","5","178800","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:3cohEmAvYwjaIOGtxYxxpr","Sad Eyes","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","6","207026","","false","0","","2017-12-08T01:12:52Z"
"spotify:track:1Chuu0FQ7m1atEDeb3DO9Y","Insulin","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","spotify:album:5Sb7q6PS9VSG7N8kUpJv1D","(III)","spotify:artist:7K3zpFXBvPcvzhj7zlGJdO","Crystal Castles","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733442e47205666c42d7344d94","1","7","106826","","false","0","","2017-12-08T01:12:52Z"
